name,grupo,sub_grupo
01DES0013T,26,1
01DST0013L,26,1
01DST0030B,26,1
01DST0037V,26,1
01DST0038U,26,1
01DTV0002T,26,1
01DTV0019T,26,1
01DTV0034L,26,1
01DTV0049N,26,1
01DTV0060J,26,1
01DTV0139F,26,1
01DTV0051B,26,1
01DTV0098W,26,1
01DTV0107N,26,1
01DTV0067C,26,1
01PST0007F,26,1
01DTV0057W,26,1
01DTV0096Y,26,1
01DTV0072O,26,1
01DTV0095Z,26,1
32DES0002G,26,2
32DES0027P,26,2
32DES0036X,26,2
32DES0045E,26,2
32ETV0006H,26,2
32ETV0244I,26,2
32ETV0480L,26,2
32ETV0792N,26,2
32PES0013R,26,2
32DST0038N,26,2
32ETV0130G,26,2
32ETV0809X,26,2
32ETV1008M,26,2
32PES0086J,26,2
01DES0020C,26,3
01DST0003E,26,3
01DST0006B,26,3
01DST0009Z,26,3
01DST0023S,26,3
01DTV0022G,26,3
01DTV0023F,26,3
01DTV0081W,26,3
01DTV0181V,26,3
01DTV0149M,26,3
01DTV0043T,26,3
01DTV0074M,26,3
01DTV0164E,26,3
01DES0018O,26,4
01DES0028V,26,4
01DES0036D,26,4
01DST0010O,26,4
01DST0028N,26,4
01DST0039T,26,4
01DTV0004R,26,4
01DTV0018U,26,4
01DTV0020I,26,4
01DTV0066D,26,4
01PES0029Z,26,4
01PES0058U,26,4
01DTV0173M,26,4
01DTV0062H,26,4
01PES0036I,26,4
01DTV0174L,26,4
01DTV0138G,26,4
01DST0004D,26,5
01DST0011N,26,5
01DST0015J,26,5
01DTV0009M,26,5
01DTV0102S,26,5
01DTV0137H,26,5
01DTV0165D,26,5
01DTV0141U,26,5
01DTV0177I,26,5
01DTV0179G,26,5
32ETV0863R,26,5
32ETV0891N,26,5
32DES0011O,26,6
32DES0013M,26,6
32DES0018H,26,6
32DES0028O,26,6
32DES0030C,26,6
32DES0033Z,26,6
32DES0034Z,26,6
32DES0038V,26,6
32DES0040J,26,6
32DES0041I,26,6
32DES0043G,26,6
32DES0044F,26,6
32DES0049A,26,6
32DST0001Z,26,6
32DST0025J,26,6
32DST0027H,26,6
32DST0034R,26,6
32DST0048U,26,6
32DST0061O,26,6
32DST0067I,26,6
32DST0068H,26,6
32DST0070W,26,6
32DST0073T,26,6
32EES0065R,26,6
32EES0069N,26,6
32EES0071B,26,6
32ETV0250T,26,6
32ETV0423U,26,6
32PES0006H,26,6
32PES0016O,26,6
32PES0018M,26,6
32PES0040O,26,6
32PES0069T,26,6
32PES0073F,26,6
32PES0074E,26,6
32PES0075D,26,6
32PES0084L,26,6
32PES0088H,26,6
32PES0094S,26,6
32PES0095R,26,6
32PES0103J,26,6
32ETV0225U,26,6
32ETV0597K,26,6
32PES0108E,26,6
32PES0110T,26,6
32ETV0272E,26,6
32ETV0341K,26,6
32ETV0424T,26,6
32EES0073Z,26,6
32ETV0232D,26,6
32ETV0209C,26,6
32ETV0245H,26,6
32ETV0113Q,26,6
32ETV0936T,26,6
32ETV0763S,26,6
32ETV0291T,26,6
32PES0100M,26,6
01DES0001O,26,7
01DES0006J,26,7
01DES0007I,26,7
01DES0008H,26,7
01DES0009G,26,7
01DES0010W,26,7
01DES0011V,26,7
01DES0016Q,26,7
01DES0017P,26,7
01DES0019N,26,7
01DES0021B,26,7
01DES0022A,26,7
01DES0023Z,26,7
01DES0024Z,26,7
01DES0026X,26,7
01DES0027W,26,7
01DES0029U,26,7
01DES0030J,26,7
01DES0031I,26,7
01DES0032H,26,7
01DES0033G,26,7
01DES0034F,26,7
01DES0035E,26,7
01DES0038B,26,7
01DST0001G,26,7
01DST0002F,26,7
01DST0005C,26,7
01DST0020V,26,7
01DST0021U,26,7
01DST0022T,26,7
01DST0024R,26,7
01DST0029M,26,7
01DST0031A,26,7
01DST0034Y,26,7
01DST0035X,26,7
01DST0036W,26,7
01DST0041H,26,7
01PES0002S,26,7
01PES0003R,26,7
01PES0004Q,26,7
01PES0006O,26,7
01PES0008M,26,7
01PES0009L,26,7
01PES0010A,26,7
01PES0011Z,26,7
01PES0020H,26,7
01PES0022F,26,7
01PES0024D,26,7
01PES0027A,26,7
01PES0030O,26,7
01PES0031N,26,7
01PES0033L,26,7
01PES0034K,26,7
01PES0035J,26,7
01PES0037H,26,7
01PES0039F,26,7
01PES0041U,26,7
01PES0045Q,26,7
01PES0046P,26,7
01PES0050B,26,7
01PES0056W,26,7
01PES0062G,26,7
01PST0004I,26,7
01PES0065D,26,7
01DTV0045R,26,7
01PST0005H,26,7
01PES0057V,26,7
01PES0053Z,26,7
01PES0044R,26,7
01DTV0032N,26,7
01DES0039A,26,7
01DTV0105P,26,7
01PES0048N,26,7
01PES0059T,26,7
01PES0061H,26,7
01PST0006G,26,7
01PES0055X,26,7
01PES0067B,26,7
01PES0052Z,26,7
01DES0003M,26,8
01DST0014K,26,8
01DST0018G,26,8
01DTV0083U,26,8
01DTV0155X,26,8
01DES0005K,26,8
01DST0019F,26,8
01DTV0038H,26,8
01DTV0068B,26,8
01PES0060I,26,8
01DTV0156W,26,8
01DTV0163F,26,8
