name,grupo,sub_grupo
01DES0001O,26,1
01DES0006J,26,1
01DES0007I,26,1
01DES0008H,26,1
01DES0009G,26,1
01DES0010W,26,1
01DES0011V,26,1
01DES0016Q,26,1
01DES0017P,26,1
01DES0018O,26,1
01DES0019N,26,1
01DES0021B,26,1
01DES0022A,26,1
01DES0023Z,26,1
01DES0024Z,26,1
01DES0026X,26,1
01DES0027W,26,1
01DES0028V,26,1
01DES0029U,26,1
01DES0030J,26,1
01DES0031I,26,1
01DES0032H,26,1
01DES0033G,26,1
01DES0034F,26,1
01DES0035E,26,1
01DES0036D,26,1
01DES0038B,26,1
01DST0001G,26,1
01DST0002F,26,1
01DST0005C,26,1
01DST0020V,26,1
01DST0021U,26,1
01DST0022T,26,1
01DST0024R,26,1
01DST0029M,26,1
01DST0031A,26,1
01DST0034Y,26,1
01DST0035X,26,1
01DST0036W,26,1
01DST0037V,26,1
01DST0038U,26,1
01DTV0002T,26,1
01DTV0018U,26,1
01DTV0019T,26,1
01PES0002S,26,1
01PES0003R,26,1
01PES0004Q,26,1
01PES0006O,26,1
01PES0009L,26,1
01PES0010A,26,1
01PES0011Z,26,1
01PES0020H,26,1
01PES0022F,26,1
01PES0024D,26,1
01PES0027A,26,1
01PES0030O,26,1
01PES0031N,26,1
01PES0033L,26,1
01PES0034K,26,1
01PES0035J,26,1
01PES0037H,26,1
01PES0039F,26,1
01PES0041U,26,1
01PES0045Q,26,1
01PES0046P,26,1
01PES0050B,26,1
01PES0056W,26,1
01PES0062G,26,1
01PST0004I,26,1
01DTV0139F,26,1
01PES0065D,26,1
01PES0058U,26,1
01DTV0045R,26,1
01DTV0098W,26,1
01PST0005H,26,1
01PES0057V,26,1
01PES0053Z,26,1
01DTV0062H,26,1
01DTV0107N,26,1
01PES0044R,26,1
01DTV0032N,26,1
01DES0039A,26,1
01DTV0105P,26,1
01PST0007F,26,1
01DTV0057W,26,1
01DTV0096Y,26,1
01DTV0174L,26,1
01PES0048N,26,1
01PES0059T,26,1
01PES0061H,26,1
01PST0006G,26,1
01PES0055X,26,1
01PES0067B,26,1
01PES0052Z,26,1
01DES0002N,26,2
01DST0012M,26,2
01DTV0012Z,26,2
01DTV0146P,26,2
01DTV0033M,26,2
01DES0003M,26,3
01DES0005K,26,3
01DST0019F,26,3
01DTV0038H,26,3
01DTV0068B,26,3
01PES0060I,26,3
01DES0013T,26,4
01DTV0051B,26,4
01DES0020C,26,5
01DST0009Z,26,5
01DTV0043T,26,5
01DTV0074M,26,5
01DES0025Y,26,6
32ETV0548B,26,6
01DST0003E,26,7
01DST0023S,26,7
01DTV0081W,26,7
01DTV0164E,26,7
01DST0004D,26,8
01DTV0009M,26,8
01DTV0137H,26,8
01DTV0165D,26,8
01DST0006B,26,9
01DTV0149M,26,9
01DST0008Z,26,10
01DTV0112Z,26,10
01DST0010O,26,11
01DST0028N,26,11
01DST0039T,26,11
01DTV0173M,26,11
01DST0011N,26,12
01DTV0141U,26,12
01DTV0177I,26,12
01DTV0179G,26,12
01DST0013L,26,13
01DST0030B,26,13
01DTV0049N,26,13
01DTV0060J,26,13
01DTV0095Z,26,13
01DST0014K,26,14
01DTV0156W,26,14
01DTV0163F,26,14
01DTV0176J,26,14
01DTV0183T,26,14
01DST0015J,26,15
01DTV0102S,26,15
32ETV0863R,26,15
32ETV0891N,26,15
01DST0018G,26,16
01DTV0083U,26,16
01DTV0155X,26,16
01DTV0178H,26,16
01DST0032Z,26,17
01DTV0036J,26,17
01DTV0079H,26,17
01DST0041H,26,18
01PES0008M,26,18
01DTV0004R,26,19
01DTV0020I,26,19
01DTV0066D,26,19
01DTV0138G,26,19
01DTV0010B,26,20
32ETV0767O,26,20
01DTV0013Z,26,21
32DES0012N,26,21
32DST0069G,26,21
32PES0090W,26,21
01DTV0022G,26,22
01DTV0023F,26,22
01DTV0181V,26,22
01DTV0034L,26,23
01DTV0067C,26,23
01DTV0072O,26,23
01DTV0042U,26,24
01DTV0153Z,26,24
01DTV0054Z,26,25
01DTV0084T,26,25
01DTV0118T,26,25
01DTV0069A,26,26
32ETV0549A,26,26
32ETV0661V,26,26
01DTV0076K,26,27
14DTV0170T,26,27
01DTV0185R,26,28
32ETV0953J,26,28
01PES0029Z,26,29
01PES0036I,26,29
14DES0012Y,26,30
14EES0023C,26,30
14PST0004M,26,30
14DST0094Q,26,31
14DST0172D,26,31
32DES0002G,26,32
32DES0027P,26,32
32DES0036X,26,32
32DES0045E,26,32
32PES0013R,26,32
32DST0038N,26,32
32ETV0130G,26,32
32ETV0809X,26,32
32ETV1008M,26,32
32PES0086J,26,32
32DES0003F,26,33
32DST0055D,26,33
32ETV0154Q,26,33
32ETV0503F,26,33
32ETV0556K,26,33
32DES0005D,26,34
32ETV0598J,26,34
32ETV0768N,26,34
32ETV0885C,26,34
32ETV0923P,26,34
32ETV0935U,26,34
32DES0011O,26,35
32DES0013M,26,35
32DES0028O,26,35
32DES0030C,26,35
32DES0033Z,26,35
32DES0034Z,26,35
32DES0038V,26,35
32DES0041I,26,35
32DES0044F,26,35
32DST0027H,26,35
32DST0034R,26,35
32DST0067I,26,35
32DST0068H,26,35
32EES0069N,26,35
32EES0071B,26,35
32ETV0423U,26,35
32PES0006H,26,35
32PES0016O,26,35
32PES0018M,26,35
32PES0040O,26,35
32PES0069T,26,35
32PES0073F,26,35
32PES0074E,26,35
32PES0075D,26,35
32PES0084L,26,35
32PES0088H,26,35
32PES0094S,26,35
32PES0095R,26,35
32PES0103J,26,35
32ETV0225U,26,35
32ETV0597K,26,35
32PES0108E,26,35
32PES0110T,26,35
32ETV0272E,26,35
32ETV0341K,26,35
32PES0100M,26,35
32DES0018H,26,36
32DES0049A,26,36
32DST0073T,26,36
32DES0019G,26,37
32ETV0865P,26,37
32ETV1043S,26,37
32DES0024S,26,38
32ETV0111S,26,38
32ETV0456L,26,38
32ETV0518H,26,38
32DES0025R,26,39
32ETV0666Q,26,39
32DES0040J,26,40
32DST0025J,26,40
32DST0061O,26,40
32ETV0113Q,26,40
32DES0043G,26,41
32DST0048U,26,41
32EES0073Z,26,41
32ETV0232D,26,41
32ETV0936T,26,41
32DST0001Z,26,42
32ETV0209C,26,42
32ETV0245H,26,42
32DST0005W,26,43
32ETV0892M,26,43
32DST0009S,26,44
32ETV0841F,26,44
32DST0014D,26,45
32ETV0690Q,26,45
32DST0015C,26,46
32ETV1059T,26,46
32ETV0175C,26,46
32PES0091V,26,46
32DST0019Z,26,47
32ETV0249D,26,47
32ETV0256N,26,47
32DST0022M,26,48
32ETV0351R,26,48
32ETV0860U,26,48
32ETV0862S,26,48
32ETV0894K,26,48
32DST0028G,26,49
32ETV0947Z,26,49
32DST0035Q,26,50
32ETV0014Q,26,50
32DST0049T,26,51
32ETV0974W,26,51
32DST0050I,26,52
32ETV0797I,26,52
32DST0070W,26,53
32ETV0763S,26,53
32EES0063T,26,54
32ETV0575Z,26,54
32ETV0791O,26,54
32ETV1052Z,26,54
32EES0065R,26,55
32ETV0424T,26,55
32ETV0006H,26,56
32ETV0244I,26,56
32ETV0480L,26,56
32ETV0792N,26,56
