name,grupo,sub_grupo
10DES0005S,34,1
10DES0012B,34,1
10DES0015Z,34,1
10DES0020K,34,1
10DES0026E,34,1
10DES0035M,34,1
10DES0036L,34,1
10DES0044U,34,1
10DST0026X,34,1
10DST0049H,34,1
10DST0052V,34,1
10DST0054T,34,1
10DST0055S,34,1
10DST0068W,34,1
10DST0077D,34,1
10DST0078C,34,1
10DST0085M,34,1
10EES0001V,34,1
10EES0002U,34,1
10EES0019U,34,1
10EES0046R,34,1
10EES0050D,34,1
10EES0051C,34,1
10EES0052B,34,1
10EES0066E,34,1
10PES0007V,34,1
10PES0008U,34,1
10PES0015D,34,1
10PES0017B,34,1
10PES0018A,34,1
10PES0028H,34,1
10PES0038O,34,1
10PES0053G,34,1
10DTV0193G,34,1
10EES0071Q,34,1
10PES0098C,34,1
10EES0065F,34,1
10EES0067D,34,1
10ESN0003A,34,1
10ETV0188V,34,1
10PES0068I,34,1
10PES0099B,34,1
10ETV0568D,34,1
05DES0037Z,34,2
05DST0040E,34,2
05DST0057E,34,2
05DST0025M,34,2
05DTV0023B,34,2
05DTV0100Q,34,2
05DTV0103N,34,2
05DTV0064B,34,2
05PES0020D,34,3
05PES0021C,34,3
05PES0026Y,34,3
05PES0028W,34,3
05PES0032I,34,3
05PES0037D,34,3
05PES0051X,34,3
05PES0056S,34,3
05PES0060E,34,3
05PES0064A,34,3
05PES0078D,34,3
05PES0087L,34,3
05PES0102N,34,3
05PES0104L,34,3
05PES0111V,34,3
05PES0115R,34,3
05PES0120C,34,3
05PES0121B,34,3
05PES0124Z,34,3
05PES0129U,34,3
05PES0135E,34,3
05PES0142O,34,3
05PES0143N,34,3
05PES0149H,34,3
05PES0172I,34,3
05PST0006C,34,3
05PES0173H,34,3
05PES0059P,34,3
05PES0171J,34,3
10PES0067J,34,3
05PES0164Z,34,3
05DES0080N,34,4
05DST0013H,34,4
05DST0014G,34,4
05DST0043B,34,4
05DST0047Y,34,4
05DST0050L,34,4
05DTV0102O,34,4
05EST0030X,34,4
05DST0059C,34,4
05DST0078R,34,4
05DES0015N,34,5
05DST0022P,34,5
05DST0079Q,34,5
05EES0012P,34,5
05PST0003F,34,5
05DES0005G,34,6
05DES0011R,34,6
05DES0017L,34,6
05DES0023W,34,6
05DES0025U,34,6
05DES0036Z,34,6
05DES0039X,34,6
05DES0043J,34,6
05DES0045H,34,6
05DES0053Q,34,6
05DES0054P,34,6
05DES0059K,34,6
05DES0084J,34,6
05DES0085I,34,6
05DST0001C,34,6
05DST0036S,34,6
05DST0042C,34,6
05DST0054H,34,6
05DST0062Q,34,6
05DST0071Y,34,6
05DST0075U,34,6
05DST0077S,34,6
05DST0083C,34,6
05DST0091L,34,6
05DST0092K,34,6
05DST0094I,34,6
05EES0014N,34,6
05EES0015M,34,6
05EES0016L,34,6
05EES0061Y,34,6
05EES0065U,34,6
05EST0008V,34,6
05EST0012H,34,6
05PES0007J,34,6
05PES0123Z,34,6
05PES0145L,34,6
05PES0146K,34,6
05PES0153U,34,6
05PES0156R,34,6
05EES0017K,34,6
05PST0012N,34,6
05PST0014L,34,6
05EST0022O,34,6
05DTV0097T,34,6
05PES0061D,34,6
05PES0160D,34,6
05PES0154T,34,6
05DST0007X,34,7
05DTV0092Y,34,7
05EST0010J,34,7
05EST0013G,34,7
05PES0006K,34,7
05PES0106J,34,7
05DST0011J,34,8
05DST0044A,34,8
05DTV0066Z,34,8
05DTV0098S,34,8
05DES0044I,34,9
05DST0046Z,34,9
05DTV0101P,34,9
05DTV0105L,34,9
10DES0008P,34,10
10DES0034N,34,10
10DTV0307S,34,10
10DTV0313C,34,10
05DES0040M,34,11
10DST0004L,34,11
10DST0073H,34,11
10ETV0187W,34,11
05DST0017D,34,12
05DST0055G,34,12
05DTV0106K,34,12
10DST0005K,34,13
10DST0065Z,34,13
10EES0017W,34,13
10DTV0268G,34,13
05PES0023A,34,14
05PES0089J,34,14
05PES0127W,34,14
05PES0133G,34,14
10DES0030R,34,15
10DST0016Q,34,15
10DST0087K,34,15
10ETV0319X,34,15
10ETV0413B,34,15
10PES0065L,34,16
10PES0105W,34,16
10PES0108T,34,16
05DST0045Z,34,17
05DTV0067Z,34,17
05EES0078Y,34,17
10DST0015R,34,18
10DST0084N,34,18
10DST0061C,34,19
10DTV0459X,34,19
10ETV0459X,34,19
10DTV0194F,34,20
10ETV0194F,34,20
10ETV0436M,34,20
10DST0034F,34,21
10DTV0548Q,34,21
10ETV0548Q,34,21
05DES0041L,34,22
05EST0018B,34,22
10DTV0257A,34,23
10ETV0257A,34,23
10DTV0252F,34,24
10ETV0252F,34,24
10DTV0256B,34,25
10ETV0256B,34,25
10DTV0547R,34,26
10ETV0547R,34,26
10DTV0324I,34,27
10ETV0324I,34,27
10DTV0272T,34,28
10ETV0272T,34,28
10DTV0274R,34,29
10ETV0274R,34,29
10DTV0362L,34,30
10ETV0362L,34,30
10DTV0254D,34,31
10ETV0254D,34,31
10DTV0392F,34,32
10ETV0392F,34,32
10DTV0267H,34,33
10ETV0267H,34,33
